x,y,z,text
1601991810638,30.15,1,None
1601991810658,30.15,1,None
1601991810679,30.01,1,None
1601991810698,29.8,1,None
1601991810718,29.46,1,None
1601991810738,28.97,1,None
1601991810760,28.35,1,None
1601991810780,27.59,1,None
1601991810800,26.62,1,None
1601991810810,25.52,1,None
1601991810830,24.15,1,None
1601991810850,22.74,1,None
1601991810870,21.52,1,None
1601991810890,19.85,1,None
1601991810910,18.21,1,None
1601991810930,16.45,1,None
1601991810951,14.83,1,None
1601991810971,13.48,1,None
1601991810990,12.1,1,None
1601991811010,10.89,1,None
1601991811030,9.73,1,None
1601991811050,8.66,1,None
1601991811072,7.72,1,None
1601991811090,7.05,1,None
1601991811110,6.47,1,None
1601991811130,5.93,1,None
1601991811151,5.44,1,None
1601991811170,5.05,1,None
1601991811190,4.66,1,None
1601991811210,4.34,1,None
1601991811230,4.01,1,None
1601991811250,3.77,1,None
1601991811270,3.56,1,None
1601991811290,3.29,1,None
1601991811310,3.11,1,None
1601991811330,2.94,1,None
1601991811350,2.79,1,None
1601991811370,2.67,1,None
1601991811390,2.52,1,None
1601991811410,2.4,1,None
1601991811430,2.31,1,None
1601991811450,2.22,1,None
1601991811470,2.13,1,None
1601991811491,2.04,1,None
1601991811510,1.98,1,None
1601991811530,1.92,1,None
1601991811551,1.86,1,None
1601991811570,1.8,1,None
1601991811590,1.74,1,None
1601991811610,1.71,1,None
1601991811630,1.66,1,None
1601991811650,1.68,1,None
1601991811670,1.68,1,None
1601991811690,1.71,1,None
1601991811710,1.74,1,None
1601991811730,1.8,1,None
1601991811750,1.89,1,None
1601991811770,2,1,None
1601991811790,2.24,1,None
1601991811810,2.54,1,None
1601991811830,2.93,1,None
1601991811852,3.47,1,None
1601991811872,4.22,1,None
1601991811892,5.06,1,None
1601991811912,6.03,1,None
1601991811933,7.15,1,None
1601991811952,8.52,1,None
1601991811972,10.05,1,None
1601991811992,11.63,1,None
1601991812012,13.1,1,None
1601991812032,14.53,1,None
1601991812053,15.95,1,None
1601991812072,17.37,1,None
1601991812092,18.73,1,None
1601991812112,19.98,1,None
1601991812132,21.13,1,None
1601991812152,22.17,1,None
1601991812172,23,1,None
1601991812192,23.9,1,None
1601991812212,24.66,1,None
1601991812232,25.39,1,None
1601991812252,25.94,1,None
1601991812272,26.43,1,None
1601991812292,26.84,1,None
1601991812313,27.18,1,None
1601991812332,27.53,1,None
1601991812352,27.87,1,None
1601991812372,28.15,1,None
1601991812392,28.36,1,None
1601991812413,28.56,1,None
1601991812432,28.77,1,None
1601991812452,29,1,None
1601991812472,29.15,1,None
1601991812492,29.29,1,None
1601991812512,29.37,1,None
1601991812532,29.46,1,None
1601991812552,29.47,1,None
1601991812573,29.56,1,None
1601991812592,29.57,1,None
1601991812613,29.57,1,None
1601991812632,29.57,1,None
1601991812652,29.38,1,None
1601991812672,29.03,1,None
1601991812692,28.55,1,None
1601991812712,27.72,1,None
1601991812732,26.61,1,None
1601991812753,25.29,1,None
1601991812772,23.76,1,None
1601991812792,22.14,1,None
1601991812812,20.52,1,None
1601991812833,18.75,1,None
1601991812852,16.94,1,None
1601991812872,15.25,1,None
1601991812892,13.89,1,None
1601991812913,12.63,1,None
1601991812932,11.37,1,None
1601991812952,10.16,1,None
1601991812972,9.09,1,None
1601991812994,8.02,1,None
1601991813014,7.25,1,None
1601991813035,6.6,1,None
1601991813054,6.03,1,None
1601991813075,5.55,1,None
1601991813094,5.07,1,None
1601991813115,4.68,1,None
1601991813135,4.29,1,None
1601991813154,3.94,1,None
1601991813174,3.68,1,None
1601991813194,3.41,1,None
1601991813204,3.18,1,None
1601991813224,2.97,1,None
1601991813245,2.83,1,None
1601991813264,2.65,1,None
1601991813284,2.53,1,None
1601991813304,2.45,1,None
1601991813324,2.33,1,None
1601991813344,2.24,1,None
1601991813365,2.15,1,None
1601991813384,2.06,1,None
1601991813404,1.97,1,None
1601991813424,1.88,1,None
1601991813444,1.83,1,None
1601991813464,1.79,1,None
1601991813486,1.73,1,None
1601991813505,1.73,1,None
1601991813525,1.67,1,None
1601991813544,1.6,1,None
1601991813564,1.6,1,None
1601991813584,1.54,1,None
1601991813604,1.51,1,None
1601991813624,1.48,1,None
1601991813644,1.5,1,None
1601991813664,1.59,1,None
1601991813684,1.77,1,None
1601991813705,2,1,None
1601991813724,2.3,1,None
1601991813744,2.75,1,None
1601991813764,3.23,1,None
1601991813784,3.86,1,None
1601991813804,4.52,1,None
1601991813824,5.27,1,None
1601991813844,6.15,1,None
1601991813866,7.03,1,None
1601991813885,8.11,1,None
1601991813904,9.43,1,None
1601991813924,10.84,1,None
1601991813944,12.26,1,None
1601991813964,13.6,1,None
1601991813985,14.95,1,None
1601991814004,16.39,1,None
1601991814024,17.8,1,None
1601991814044,19.12,1,None
1601991814066,20.22,1,None
1601991814086,21.21,1,None
1601991814106,21.97,1,None
1601991814126,22.85,1,None
1601991814146,23.59,1,None
1601991814167,24.27,1,None
1601991814186,24.94,1,None
1601991814207,25.49,1,None
1601991814226,25.9,1,None
1601991814246,26.44,1,None
1601991814266,26.72,1,None
1601991814286,27.13,1,None
1601991814307,27.4,1,None
1601991814326,27.68,1,None
1601991814346,27.96,1,None
1601991814366,28.16,1,None
1601991814386,28.32,1,None
1601991814406,28.53,1,None
1601991814426,28.66,1,None
1601991814446,28.69,1,None
1601991814466,28.83,1,None
1601991814486,28.97,1,None
1601991814506,28.99,1,None
1601991814526,29.13,1,None
1601991814546,29.2,1,None
1601991814566,29.28,1,None
1601991814586,29.42,1,None
1601991814606,29.42,1,None
1601991814626,29.42,1,None
1601991814646,29.35,1,None
1601991814666,29.14,1,None
1601991814686,28.73,1,None
1601991814706,28.1,1,None
1601991814726,27.2,1,None
1601991814746,26.03,1,None
1601991814767,24.59,1,None
1601991814786,22.99,1,None
1601991814808,21.6,1,None
1601991814826,20.04,1,None
1601991814846,18.44,1,None
1601991814866,16.85,1,None
1601991814886,15.3,1,None
1601991814907,14.04,1,None
1601991814926,12.77,1,None
1601991814946,11.51,1,None
1601991814966,10.34,1,None
1601991814986,9.22,1,None
1601991815006,8.19,1,None
1601991815026,7.34,1,None
1601991815046,6.7,1,None
1601991815067,6.13,1,None
1601991815086,5.62,1,None
1601991815106,5.17,1,None
1601991815126,4.75,1,None
1601991815149,4.36,1,None
1601991815171,4.06,1,None
1601991815188,3.77,1,None
1601991815208,3.48,1,None
1601991815229,3.27,1,None
1601991815248,3.09,1,None
1601991815269,2.89,1,None
1601991815288,2.74,1,None
1601991815309,2.62,1,None
1601991815328,2.47,1,None
1601991815348,2.35,1,None
1601991815368,2.26,1,None
1601991815388,2.18,1,None
1601991815408,2.09,1,None
1601991815428,1.97,1,None
1601991815448,1.91,1,None
1601991815468,1.85,1,None
1601991815488,1.79,1,None
1601991815509,1.76,1,None
1601991815528,1.7,1,None
1601991815548,1.7,1,None
1601991815568,1.67,1,None
1601991815588,1.63,1,None
1601991815598,1.63,1,None
1601991815618,1.68,1,None
1601991815638,1.74,1,None
1601991815659,1.86,1,None
1601991815678,2.1,1,None
1601991815699,2.45,1,None
1601991815718,2.92,1,None
1601991815738,3.57,1,None
1601991815758,4.26,1,None
1601991815778,5.14,1,None
1601991815799,6.07,1,None
1601991815818,7.05,1,None
1601991815838,8.17,1,None
1601991815858,9.57,1,None
1601991815879,10.9,1,None
1601991815899,12.25,1,None
1601991815918,13.63,1,None
1601991815938,14.9,1,None
1601991815958,16.28,1,None
1601991815978,17.64,1,None
1601991815999,18.96,1,None
1601991816019,20.17,1,None
1601991816038,21.28,1,None
1601991816058,22.22,1,None
1601991816080,22.95,1,None
1601991816098,23.72,1,None
1601991816118,24.47,1,None
1601991816138,25.15,1,None
1601991816158,25.7,1,None
1601991816178,26.17,1,None
1601991816198,26.64,1,None
1601991816220,27.04,1,None
1601991816240,27.37,1,None
1601991816260,27.64,1,None
1601991816280,27.85,1,None
1601991816300,28.11,1,None
1601991816320,28.25,1,None
1601991816340,28.39,1,None
1601991816367,28.46,1,None
1601991816380,28.51,1,None
1601991816401,28.51,1,None
1601991816420,28.23,1,None
1601991816440,27.75,1,None
1601991816460,26.99,1,None
1601991816480,26.16,1,None
1601991816500,24.79,1,None
1601991816520,23.36,1,None
1601991816540,21.89,1,None
1601991816560,20.36,1,None
1601991816580,18.98,1,None
1601991816600,17.18,1,None
1601991816620,15.6,1,None
1601991816640,14.23,1,None
1601991816660,12.96,1,None
1601991816680,11.79,1,None
1601991816700,10.71,1,None
1601991816720,9.51,1,None
1601991816740,8.43,1,None
1601991816761,7.57,1,None
1601991816780,6.9,1,None
1601991816800,6.32,1,None
1601991816820,5.8,1,None
1601991816841,5.26,1,None
1601991816860,4.84,1,None
1601991816880,4.45,1,None
1601991816900,4.09,1,None
1601991816920,3.76,1,None
1601991816940,3.46,1,None
1601991816960,3.25,1,None
1601991816980,3.02,1,None
1601991817000,2.84,1,None
1601991817020,2.66,1,None
1601991817040,2.51,1,None
1601991817060,2.36,1,None
1601991817080,2.27,1,None
1601991817100,2.21,1,None
1601991817120,2.16,1,None
1601991817140,2.1,1,None
1601991817160,2.05,1,None
1601991817180,2.08,1,None
1601991817201,2.11,1,None
1601991817220,2.17,1,None
1601991817240,2.29,1,None
1601991817260,2.41,1,None
1601991817281,2.67,1,None
1601991817302,3,1,None
1601991817322,3.42,1,None
1601991817342,4.01,1,None
1601991817362,4.76,1,None
1601991817382,5.6,1,None
1601991817402,6.6,1,None
1601991817422,7.66,1,None
1601991817442,9.2,1,None
1601991817462,10.77,1,None
1601991817482,12.27,1,None
1601991817502,13.74,1,None
1601991817522,15.09,1,None
1601991817542,16.62,1,None
1601991817562,18.14,1,None
1601991817582,19.51,1,None
1601991817602,20.72,1,None
1601991817622,21.77,1,None
1601991817642,22.66,1,None
1601991817663,23.49,1,None
1601991817682,24.23,1,None
1601991817702,24.64,1,None
1601991817722,24.85,1,None
1601991817742,24.85,1,None
1601991817762,24.57,1,None
1601991817782,24.03,1,None
1601991817802,23.27,1,None
1601991817823,22.54,1,None
1601991817842,21.37,1,None
1601991817862,20.06,1,None
1601991817882,18.65,1,None
1601991817903,16.95,1,None
1601991817922,15.35,1,None
1601991817942,13.88,1,None
1601991817952,12.5,1,None
1601991817972,11.2,1,None
1601991817992,9.87,1,None
1601991818012,8.72,1,None
1601991818032,7.64,1,None
1601991818052,6.91,1,None
1601991818073,6.24,1,None
1601991818092,5.64,1,None
1601991818112,5.13,1,None
1601991818132,4.62,1,None
1601991818152,4.2,1,None
1601991818173,3.84,1,None
1601991818192,3.53,1,None
1601991818212,3.24,1,None
1601991818232,3.03,1,None
1601991818252,2.78,1,None
1601991818272,2.63,1,None
1601991818292,2.46,1,None
1601991818313,2.33,1,None
1601991818332,2.19,1,None
1601991818352,2.12,1,None
1601991818372,2.03,1,None
1601991818393,1.95,1,None
1601991818414,1.89,1,None
1601991818435,1.83,1,None
1601991818454,1.8,1,None
1601991818474,1.71,1,None
1601991818494,1.69,1,None
1601991818514,1.72,1,None
1601991818534,1.78,1,None
1601991818554,1.9,1,None
1601991818574,2.05,1,None
1601991818594,2.32,1,None
1601991818614,2.64,1,None
1601991818634,3.03,1,None
1601991818654,3.57,1,None
1601991818674,4.13,1,None
1601991818694,4.85,1,None
1601991818714,5.6,1,None
1601991818734,6.48,1,None
1601991818754,7.48,1,None
1601991818774,8.79,1,None
1601991818794,10.28,1,None
1601991818814,11.74,1,None
1601991818834,13.24,1,None
1601991818854,14.72,1,None
1601991818874,16.14,1,None
1601991818895,17.77,1,None
1601991818915,19.14,1,None
1601991818934,20.45,1,None
1601991818954,21.61,1,None
1601991818974,22.55,1,None
1601991818994,23.48,1,None
1601991819014,24.37,1,None
1601991819034,25.26,1,None
1601991819054,25.94,1,None
1601991819075,26.56,1,None
1601991819094,27.11,1,None
1601991819114,27.53,1,None
1601991819134,27.94,1,None
1601991819154,28.36,1,None
1601991819174,28.7,1,None
1601991819194,29,1,None
1601991819214,29.27,1,None
1601991819235,29.48,1,None
1601991819254,29.51,1,None
1601991819274,29.51,1,None
1601991819294,29.37,1,None
1601991819314,28.97,1,None
1601991819334,28.23,1,None
1601991819354,27.4,1,None
1601991819374,26.29,1,None
1601991819394,24.99,1,None
1601991819414,23.55,1,None
1601991819434,22.09,1,None
1601991819455,20.66,1,None
1601991819476,19.17,1,None
1601991819496,17.47,1,None
1601991819516,15.89,1,None
1601991819536,14.4,1,None
1601991819557,13.08,1,None
1601991819577,11.86,1,None
1601991819597,10.53,1,None
1601991819616,9.41,1,None
1601991819636,8.25,1,None
1601991819657,7.36,1,None
1601991819676,6.71,1,None
1601991819696,6.1,1,None
1601991819716,5.56,1,None
1601991819736,5.05,1,None
1601991819756,4.63,1,None
1601991819776,4.24,1,None
1601991819796,3.88,1,None
1601991819816,3.58,1,None
1601991819836,3.31,1,None
1601991819857,3.08,1,None
1601991819876,2.9,1,None
1601991819896,2.72,1,None
1601991819916,2.57,1,None
1601991819937,2.43,1,None
1601991819956,2.28,1,None
1601991819976,2.19,1,None
1601991819996,2.08,1,None
1601991820017,2.02,1,None
1601991820036,1.94,1,None
1601991820056,1.88,1,None
1601991820076,1.85,1,None
1601991820097,1.79,1,None
1601991820116,1.73,1,None
1601991820136,1.7,1,None
1601991820156,1.64,1,None
1601991820176,1.61,1,None
1601991820196,1.55,1,None
1601991820217,1.49,1,None
1601991820236,1.46,1,None
1601991820256,1.41,1,None
1601991820276,1.38,1,None
1601991820296,1.32,1,None
1601991820316,1.26,1,None
1601991820336,1.26,1,None
1601991820347,1.23,1,None
1601991820366,1.22,1,None
1601991820386,1.22,1,None
1601991820406,1.24,1,None
1601991820426,1.21,1,None
1601991820446,1.21,1,None
1601991820466,1.24,1,None
1601991820487,1.23,1,None
1601991820506,1.2,1,None
1601991820526,1.17,1,None
1601991820548,1.14,1,None
1601991820568,1.14,1,None
1601991820588,1.14,1,None
1601991820608,1.14,1,None
1601991820629,1.18,1,None
1601991820648,1.21,1,None
1601991820668,1.27,1,None
1601991820688,1.39,1,None
1601991820708,1.55,1,None
1601991820728,1.75,1,None
1601991820748,2.08,1,None
1601991820768,2.44,1,None
1601991820788,2.91,1,None
1601991820808,3.48,1,None
1601991820829,4.17,1,None
1601991820848,5.01,1,None
1601991820869,5.88,1,None
1601991820888,6.94,1,None
1601991820908,7.94,1,None
1601991820928,9.67,1,None
1601991820949,11.24,1,None
1601991820968,12.66,1,None
1601991820988,14.09,1,None
1601991821008,15.36,1,None
1601991821028,16.85,1,None
1601991821048,18.22,1,None
1601991821068,19.37,1,None
1601991821088,20.47,1,None
1601991821108,21.35,1,None
1601991821128,22.23,1,None
1601991821148,22.95,1,None
1601991821168,23.7,1,None
1601991821188,24.38,1,None
1601991821208,25,1,None
1601991821228,25.48,1,None
1601991821248,25.96,1,None
1601991821269,26.37,1,None
1601991821288,26.78,1,None
1601991821310,27.13,1,None
1601991821329,27.54,1,None
1601991821349,27.82,1,None
1601991821369,28.04,1,None
1601991821389,28.11,1,None
1601991821409,28.04,1,None
1601991821429,27.7,1,None
1601991821449,27.16,1,None
1601991821469,26.33,1,None
1601991821489,25.3,1,None
1601991821509,24,1,None
1601991821529,22.63,1,None
1601991821549,21.19,1,None
1601991821569,19.75,1,None
1601991821589,18.05,1,None
1601991821609,16.53,1,None
1601991821630,15.06,1,None
1601991821651,13.55,1,None
1601991821671,12.28,1,None
1601991821691,10.98,1,None
1601991821711,9.81,1,None
1601991821731,8.65,1,None
1601991821751,7.74,1,None
1601991821771,6.94,1,None
1601991821791,6.28,1,None
1601991821811,5.76,1,None
1601991821831,5.22,1,None
1601991821851,4.77,1,None
1601991821871,4.38,1,None
1601991821891,4.02,1,None
1601991821911,3.72,1,None
1601991821931,3.4,1,None
1601991821951,3.14,1,None
1601991821971,2.96,1,None
1601991821991,2.73,1,None
1601991822011,2.58,1,None
1601991822031,2.4,1,None
1601991822051,2.26,1,None
1601991822071,2.14,1,None
1601991822091,2.02,1,None
1601991822111,1.94,1,None
1601991822131,1.82,1,None
1601991822151,1.76,1,None
1601991822170,1.7,1,None
1601991822191,1.62,1,None
1601991822211,1.59,1,None
1601991822231,1.53,1,None
1601991822251,1.5,1,None
1601991822271,1.44,1,None
1601991822291,1.38,1,None
1601991822311,1.38,1,None
1601991822330,1.32,1,None
1601991822351,1.29,1,None
1601991822371,1.28,1,None
1601991822385,1.22,1,None
1601991822411,1.19,1,None
1601991822431,1.16,1,None
1601991822451,1.13,1,None
1601991822471,1.16,1,None
1601991822491,1.18,1,None
1601991822511,1.21,1,None
1601991822531,1.27,1,None
1601991822551,1.42,1,None
1601991822571,1.59,1,None
1601991822591,1.83,1,None
1601991822611,2.15,1,None
1601991822631,2.54,1,None
1601991822651,3.01,1,None
1601991822671,3.52,1,None
1601991822691,4.19,1,None
1601991822711,4.91,1,None
1601991822733,5.84,1,None
1601991822742,6.82,1,None
1601991822763,7.9,1,None
1601991822783,9.51,1,None
1601991822803,11.01,1,None
1601991822823,12.59,1,None
1601991822843,13.86,1,None
1601991822863,15.42,1,None
1601991822885,16.98,1,None
1601991822903,18.35,1,None
1601991822923,19.56,1,None
1601991822943,20.6,1,None
1601991822963,21.53,1,None
1601991822982,22.35,1,None
1601991823003,23.01,1,None
1601991823023,23.78,1,None
1601991823043,24.45,1,None
1601991823063,24.98,1,None
1601991823083,25.46,1,None
1601991823104,25.88,1,None
1601991823123,26.27,1,None
1601991823143,26.62,1,None
1601991823163,26.89,1,None
1601991823183,27.24,1,None
1601991823203,27.44,1,None
1601991823223,27.65,1,None
1601991823243,27.87,1,None
1601991823263,28.03,1,None
1601991823283,28.23,1,None
1601991823303,28.39,1,None
1601991823324,28.54,1,None
1601991823343,28.63,1,None
1601991823363,28.71,1,None
1601991823383,28.79,1,None
1601991823404,28.93,1,None
1601991823423,28.95,1,None
1601991823443,29.09,1,None
1601991823463,29.16,1,None
1601991823483,29.3,1,None
1601991823502,29.36,1,None
1601991823523,29.43,1,None
1601991823543,29.5,1,None
1601991823563,29.57,1,None
1601991823583,29.64,1,None
1601991823603,29.64,1,None
1601991823623,29.77,1,None
1601991823643,29.89,1,None
1601991823663,29.89,1,None
1601991823683,30.01,1,None
1601991823703,30.01,1,None
1601991823723,30.07,1,None
1601991823743,30.07,1,None
1601991823763,30.07,1,None
1601991823783,29.98,1,None
1601991823803,29.91,1,None
1601991823825,29.7,1,None
1601991823845,29.55,1,None
1601991823865,29.26,1,None
1601991823885,28.91,1,None
1601991823905,28.22,1,None
1601991823925,27.39,1,None
1601991823945,26.36,1,None
1601991823965,24.98,1,None
1601991823985,23.27,1,None
1601991824005,21.82,1,None
1601991824025,20.05,1,None
1601991824045,18.24,1,None
1601991824065,16.44,1,None
1601991824085,14.75,1,None
1601991824105,13.4,1,None
1601991824125,12.06,1,None
1601991824145,10.74,1,None
1601991824165,9.74,1,None
1601991824185,8.51,1,None
1601991824205,7.6,1,None
1601991824225,6.9,1,None
1601991824245,6.27,1,None
1601991824265,5.72,1,None
1601991824285,5.21,1,None
1601991824305,4.79,1,None
1601991824325,4.37,1,None
1601991824345,4.07,1,None
1601991824365,3.77,1,None
1601991824385,3.5,1,None
1601991824405,3.26,1,None
1601991824426,3.05,1,None
1601991824445,2.87,1,None
1601991824465,2.73,1,None
1601991824485,2.6,1,None
1601991824505,2.48,1,None
1601991824525,2.37,1,None
1601991824545,2.28,1,None
1601991824566,2.19,1,None
1601991824585,2.1,1,None
1601991824605,2.04,1,None
1601991824624,2.01,1,None
1601991824645,1.95,1,None
1601991824665,1.92,1,None
1601991824684,1.87,1,None
